trace_id,span_id,parent_span_id,service_name,operation_name,start_time,duration,tags
af1c22110743431cba1d51f11620249b,ef3f1310b93b4405,,inventory-service,GET /stock,1700000400000000,4079,"[{""key"": ""http.method"", ""value"": ""GET""}, {""key"": ""http.route"", ""value"": ""/stock""}, {""key"": ""http.target"", ""value"": ""/stock""}]"
af1c22110743431cba1d51f11620249b,e51d5794e6fe4021,ef3f1310b93b4405,inventory-service,INSERT warehouse,1700000400000500,2352,"[{""key"": ""db.system"", ""value"": ""mysql""}, {""key"": ""db.name"", ""value"": ""testdb""}, {""key"": ""db.statement"", ""value"": ""INSERT INTO warehouse (col1, col2) VALUES (?, ?)""}, {""key"": ""db.operation"", ""value"": ""INSERT""}]"
af1c22110743431cba1d51f11620249b,96a34737978a4695,ef3f1310b93b4405,inventory-service,INSERT stock,1700000400000500,1536,"[{""key"": ""db.system"", ""value"": ""mysql""}, {""key"": ""db.name"", ""value"": ""testdb""}, {""key"": ""db.statement"", ""value"": ""INSERT INTO stock (col1, col2) VALUES (?, ?)""}, {""key"": ""db.operation"", ""value"": ""INSERT""}]"
0dd61c841943465892396acf5d806d67,d805215d449c4c99,,inventory-service,GET /inventory,1700000410000000,2405,"[{""key"": ""http.method"", ""value"": ""GET""}, {""key"": ""http.route"", ""value"": ""/inventory""}, {""key"": ""http.target"", ""value"": ""/inventory""}]"
0dd61c841943465892396acf5d806d67,899a0096105c4de7,d805215d449c4c99,inventory-service,SELECT inventory,1700000410000500,2769,"[{""key"": ""db.system"", ""value"": ""mysql""}, {""key"": ""db.name"", ""value"": ""testdb""}, {""key"": ""db.statement"", ""value"": ""SELECT * FROM inventory WHERE id = ?""}, {""key"": ""db.operation"", ""value"": ""SELECT""}]"
0dd61c841943465892396acf5d806d67,0fb9bdfb76bf46e5,d805215d449c4c99,inventory-service,SELECT stock,1700000410000500,1326,"[{""key"": ""db.system"", ""value"": ""mysql""}, {""key"": ""db.name"", ""value"": ""testdb""}, {""key"": ""db.statement"", ""value"": ""SELECT * FROM stock WHERE id = ?""}, {""key"": ""db.operation"", ""value"": ""SELECT""}]"
0dd61c841943465892396acf5d806d67,b8de407f406a41f6,d805215d449c4c99,inventory-service,INSERT stock,1700000410000500,2168,"[{""key"": ""db.system"", ""value"": ""mysql""}, {""key"": ""db.name"", ""value"": ""testdb""}, {""key"": ""db.statement"", ""value"": ""INSERT INTO stock (col1, col2) VALUES (?, ?)""}, {""key"": ""db.operation"", ""value"": ""INSERT""}]"
3ceaafb5247d4229b0130e1c22156554,676ce60fcca740f1,,inventory-service,GET /stock,1700000420000000,1156,"[{""key"": ""http.method"", ""value"": ""GET""}, {""key"": ""http.route"", ""value"": ""/stock""}, {""key"": ""http.target"", ""value"": ""/stock""}]"
3ceaafb5247d4229b0130e1c22156554,c94a63e0978441d1,676ce60fcca740f1,inventory-service,UPDATE stock,1700000420000500,2213,"[{""key"": ""db.system"", ""value"": ""mysql""}, {""key"": ""db.name"", ""value"": ""testdb""}, {""key"": ""db.statement"", ""value"": ""UPDATE stock SET col1 = ? WHERE id = ?""}, {""key"": ""db.operation"", ""value"": ""UPDATE""}]"
37924fc66c394514bbfaadc4e7c1f050,30e6a13e79a2493a,,inventory-service,POST /inventory,1700000430000000,1994,"[{""key"": ""http.method"", ""value"": ""POST""}, {""key"": ""http.route"", ""value"": ""/inventory""}, {""key"": ""http.target"", ""value"": ""/inventory""}]"
37924fc66c394514bbfaadc4e7c1f050,b553c24d68f646a8,30e6a13e79a2493a,inventory-service,UPDATE inventory,1700000430000500,1931,"[{""key"": ""db.system"", ""value"": ""mysql""}, {""key"": ""db.name"", ""value"": ""testdb""}, {""key"": ""db.statement"", ""value"": ""UPDATE inventory SET col1 = ? WHERE id = ?""}, {""key"": ""db.operation"", ""value"": ""UPDATE""}]"
37924fc66c394514bbfaadc4e7c1f050,112185ed56234559,30e6a13e79a2493a,inventory-service,SELECT inventory,1700000430000500,1163,"[{""key"": ""db.system"", ""value"": ""mysql""}, {""key"": ""db.name"", ""value"": ""testdb""}, {""key"": ""db.statement"", ""value"": ""SELECT * FROM inventory WHERE id = ?""}, {""key"": ""db.operation"", ""value"": ""SELECT""}]"
a55ddf909f394fe0b3d13909992e2b9a,0d926a010ba34c32,,inventory-service,GET /inventory,1700000440000000,2545,"[{""key"": ""http.method"", ""value"": ""GET""}, {""key"": ""http.route"", ""value"": ""/inventory""}, {""key"": ""http.target"", ""value"": ""/inventory""}]"
a55ddf909f394fe0b3d13909992e2b9a,942c9af1bca446f1,0d926a010ba34c32,inventory-service,SELECT inventory,1700000440000500,2416,"[{""key"": ""db.system"", ""value"": ""mysql""}, {""key"": ""db.name"", ""value"": ""testdb""}, {""key"": ""db.statement"", ""value"": ""SELECT * FROM inventory WHERE id = ?""}, {""key"": ""db.operation"", ""value"": ""SELECT""}]"
a55ddf909f394fe0b3d13909992e2b9a,28ec7b832c1f456b,0d926a010ba34c32,inventory-service,INSERT warehouse,1700000440000500,1723,"[{""key"": ""db.system"", ""value"": ""mysql""}, {""key"": ""db.name"", ""value"": ""testdb""}, {""key"": ""db.statement"", ""value"": ""INSERT INTO warehouse (col1, col2) VALUES (?, ?)""}, {""key"": ""db.operation"", ""value"": ""INSERT""}]"
6eeef793cafe4e01af4a965a8a2eb265,7f69c12ff11f4d18,,inventory-service,POST /inventory,1700000450000000,3649,"[{""key"": ""http.method"", ""value"": ""POST""}, {""key"": ""http.route"", ""value"": ""/inventory""}, {""key"": ""http.target"", ""value"": ""/inventory""}]"
6eeef793cafe4e01af4a965a8a2eb265,0608c98d4f544968,7f69c12ff11f4d18,inventory-service,UPDATE stock,1700000450000500,1178,"[{""key"": ""db.system"", ""value"": ""mysql""}, {""key"": ""db.name"", ""value"": ""testdb""}, {""key"": ""db.statement"", ""value"": ""UPDATE stock SET col1 = ? WHERE id = ?""}, {""key"": ""db.operation"", ""value"": ""UPDATE""}]"
6eeef793cafe4e01af4a965a8a2eb265,f7b03d3e503d4ad6,7f69c12ff11f4d18,inventory-service,INSERT warehouse,1700000450000500,1013,"[{""key"": ""db.system"", ""value"": ""mysql""}, {""key"": ""db.name"", ""value"": ""testdb""}, {""key"": ""db.statement"", ""value"": ""INSERT INTO warehouse (col1, col2) VALUES (?, ?)""}, {""key"": ""db.operation"", ""value"": ""INSERT""}]"
6eeef793cafe4e01af4a965a8a2eb265,5c8991817a564fa1,7f69c12ff11f4d18,inventory-service,SELECT stock,1700000450000500,1859,"[{""key"": ""db.system"", ""value"": ""mysql""}, {""key"": ""db.name"", ""value"": ""testdb""}, {""key"": ""db.statement"", ""value"": ""SELECT * FROM stock WHERE id = ?""}, {""key"": ""db.operation"", ""value"": ""SELECT""}]"
ce0d6a36981c4b9da04d1ad1165c737f,64d31608173849ea,,inventory-service,POST /inventory,1700000460000000,4644,"[{""key"": ""http.method"", ""value"": ""POST""}, {""key"": ""http.route"", ""value"": ""/inventory""}, {""key"": ""http.target"", ""value"": ""/inventory""}]"
ce0d6a36981c4b9da04d1ad1165c737f,f5ccdc54539b4e77,64d31608173849ea,inventory-service,INSERT inventory,1700000460000500,2004,"[{""key"": ""db.system"", ""value"": ""mysql""}, {""key"": ""db.name"", ""value"": ""testdb""}, {""key"": ""db.statement"", ""value"": ""INSERT INTO inventory (col1, col2) VALUES (?, ?)""}, {""key"": ""db.operation"", ""value"": ""INSERT""}]"
